X, Y, Z
6927.1,2297.95,4718.54
6922.36,2301.32,4724.89
6917.58,2304.71,4731.22
6912.78,2308.12,4737.51
6907.94,2311.54,4743.78
6903.08,2314.98,4750.02
6898.19,2318.44,4756.23
6893.26,2321.92,4762.42
6888.31,2325.41,4768.57
6883.33,2328.92,4774.7
6878.32,2332.44,4780.8
6873.29,2335.98,4786.87
6868.22,2339.54,4792.91
6863.14,2343.11,4798.92
6858.02,2346.69,4804.9
6852.88,2350.3,4810.85
6847.71,2353.91,4816.77
6842.52,2357.54,4822.67
6837.31,2361.19,4828.53
6832.07,2364.85,4834.36
6826.81,2368.53,4840.16
6821.52,2372.22,4845.94
6816.21,2375.92,4851.68
6810.88,2379.64,4857.39
6805.53,2383.37,4863.07
6800.15,2387.11,4868.72
6794.76,2390.87,4874.34
6789.34,2394.64,4879.93
6783.9,2398.43,4885.49
6778.45,2402.22,4891.01
6772.97,2406.03,4896.51
6767.48,2409.86,4901.97
6761.97,2413.69,4907.4
6756.44,2417.54,4912.8
6750.89,2421.4,4918.17
6745.32,2425.27,4923.5
6739.74,2429.15,4928.81
6734.14,2433.04,4934.08
6728.53,2436.94,4939.31
6722.9,2440.86,4944.52
6717.25,2444.79,4949.69
6711.59,2448.72,4954.83
6705.92,2452.67,4959.94
6700.23,2456.63,4965.01
6694.53,2460.6,4970.05
6688.82,2464.57,4975.06
6683.09,2468.56,4980.03
6677.35,2472.56,4984.97
6671.6,2476.57,4989.87
6665.84,2480.58,4994.74
6660.07,2484.61,4999.58
6654.28,2488.64,5004.38
6648.49,2492.68,5009.15
6642.69,2496.74,5013.88
6636.88,2500.8,5018.58
6631.06,2504.87,5023.24
6625.23,2508.94,5027.87
6619.4,2513.03,5032.46
6613.55,2517.12,5037.02
6607.7,2521.22,5041.54
6601.85,2525.33,5046.02
6595.98,2529.44,5050.48
6590.12,2533.56,5054.89
6584.24,2537.69,5059.27
6578.36,2541.83,5063.61
6572.48,2545.97,5067.92
6566.59,2550.12,5072.19
6560.7,2554.27,5076.42
6554.81,2558.43,5080.62
6548.91,2562.6,5084.78
6543.02,2566.77,5088.9
6537.12,2570.95,5092.99
6531.21,2575.13,5097.03
6525.31,2579.32,5101.04
6519.41,2583.51,5105.02
6513.5,2587.71,5108.95
